,NETWORTH,INCOME,FIN,NFIN,DEBT,EQUITY,STOCKS,HHOUSES,BUS,RETQLIQ,YESFINRISK,SPENDMOR,LATE,EMERGSAV,LIQ,FINLIT,AGE,EDUC,MARRIED,KIDS,OCCAT1,RET_ASSETS
19450,728600.0,95120.240481,144000,584600.0,0,6750.0,0,1,0,45000,0,2,0,1,6000,3,81,12,1,0,3,189000
19455,423300.0,149165.83166,223500,208400.0,8600,41600.0,30000,0,200000,116000,0,1,0,1,71500,2,65,12,2,0,2,339500
19460,11687400.0,2821179.8597,3286000,11101400.0,2700000,546000.0,0,1,750000,1986000,0,5,0,1,1300000,3,64,14,1,1,2,5272000
19465,80182000.0,2215869.2385,1815000,79742000.0,1375000,465000.0,0,1,77000000,465000,0,5,0,1,1240000,2,63,12,1,0,2,2280000
19470,1049200.0,21618.236473,2000,1047200.0,0,0.0,0,1,0,0,0,5,0,1,2000,2,63,8,2,0,1,2000
19475,927600.0,475601.2024,625900,576000.0,274300,139000.0,64000,1,0,447000,0,5,0,1,114900,3,39,13,1,3,1,1072900
19480,546551.0,65935.621242,113001,592600.0,159050,98600.0,0,1,0,113000,0,5,0,0,1,2,74,12,2,0,1,226001
19485,-39500.0,41074.649299,2800,700.0,43000,300.0,300,0,0,0,0,1,0,0,2000,1,28,12,2,0,1,2800
19490,9825500.0,1934832.1643,7901000,2724500.0,800000,5026800.0,200000,1,0,3786000,0,4,0,1,1465000,3,56,14,1,0,3,11687000
19495,28460.0,79987.47495,1000,27900.0,440,0.0,0,0,0,0,0,2,1,1,1000,1,38,9,1,4,2,1000
19500,954200.0,123223.9479,786200,168000.0,0,494100.0,0,1,0,727000,0,5,0,0,59200,3,57,12,2,0,1,1513200
19505,33950.0,135113.97796,34500,0.0,550,0.0,0,0,0,0,0,5,0,1,34500,1,50,12,2,3,2,34500
19510,6480.0,21618.236473,6480,0.0,0,5000.0,5000,0,0,0,0,2,0,0,1130,2,22,8,2,0,1,6480
19515,521000.0,32427.354709,207000,341000.0,27000,62400.0,0,1,0,0,0,5,0,1,46000,2,73,9,2,1,3,207000
19520,453410.0,104848.44689,17000,553000.0,116590,6000.0,0,1,0,6000,0,1,0,0,11000,2,35,8,1,2,4,23000
19525,23358200.0,753395.54108,18429200,4929000.0,0,9455000.0,1000000,1,929000,12365000,0,4,0,1,59200,3,77,14,1,0,2,30794200
19530,73930.0,81068.386774,46220,66700.0,38990,0.0,0,0,0,40000,0,4,0,0,1220,2,53,9,1,2,1,86220
19535,133042000.0,12441295.09,98820000,36142000.0,1920000,55982500.0,0,1,28100000,1010000,0,4,0,0,5748000,3,43,12,1,2,2,99830000
19540,79420.0,64854.709419,20,241900.0,162500,0.0,0,1,0,0,0,2,0,0,20,1,39,8,1,3,1,20
19545,14160.0,63773.797595,26360,0.0,12200,19540.0,40,0,0,26000,0,5,1,0,320,2,34,8,2,0,1,52360
19550,164051060.0,8160884.2685,3962000,160089060.0,0,2504000.0,0,1,154630000,1700000,1,2,0,1,1729000,3,56,13,1,1,2,5662000
19555,258110.0,47560.12024,18010,240100.0,0,0.0,0,1,0,0,0,5,0,0,18010,2,74,8,1,0,3,18010
19560,50300.0,85392.034068,3000,57500.0,10200,0.0,0,0,0,0,0,2,0,1,3000,1,56,6,1,0,1,3000
19565,7477000.0,1361948.8978,3085000,5905000.0,1513000,2615000.0,50000,1,2350000,2770000,0,4,0,0,265000,2,52,14,1,0,2,5855000
19570,7010100.0,913370.49098,4575100,2775000.0,340000,2895500.0,0,1,0,3070000,0,2,0,1,125100,3,68,14,1,0,3,7645100
19575,-1800.0,94039.328657,25300,34600.0,61700,0.0,0,0,0,25000,0,4,1,0,300,2,29,8,1,2,1,50300
19580,142100.0,59450.150301,31100,172000.0,61000,0.0,0,1,0,0,0,3,0,1,31100,2,80,8,1,0,3,31100
19585,509400.0,138356.71343,138400,561000.0,190000,18000.0,0,1,0,72000,0,5,0,1,66400,2,70,4,1,1,3,210400
19590,769200.0,54045.591182,8200,761000.0,0,6200.0,6200,1,0,0,0,5,0,1,2000,3,78,13,2,0,3,8200
19595,4784000.0,636657.06413,4110000,674000.0,0,2085000.0,0,1,0,2350000,0,3,0,0,210000,3,55,12,2,0,1,6460000
19600,186768300.0,6715705.1603,157085000,29683300.0,0,138741000.0,89560000,1,13410000,6490000,0,5,0,1,11000000,3,83,12,1,0,3,163575000
19605,69400.0,98362.975952,2000,173000.0,105600,0.0,0,1,0,0,0,5,0,0,2000,2,64,8,2,0,3,2000
19610,71000.0,37831.913828,0,150000.0,79000,0.0,0,1,0,0,0,5,0,0,0,3,59,2,1,1,1,0
19615,7000.0,12970.941884,1000,26000.0,20000,0.0,0,0,0,0,0,5,0,0,1000,1,54,10,2,1,1,1000
19620,99200.0,64854.709419,95600,17000.0,13400,6000.0,0,0,0,60000,0,5,0,0,35600,3,32,12,2,0,1,155600
19625,780690.0,128628.50701,6690,1144000.0,370000,0.0,0,1,0,0,0,4,0,1,4690,3,61,12,1,0,1,6690
19630,173770.0,194564.12826,148070,330000.0,304300,62750.0,0,1,0,138000,0,2,0,1,10070,3,46,10,1,2,1,286070
19635,-190270.0,48641.032064,2900,15000.0,208170,0.0,0,0,0,0,0,5,1,0,2900,2,26,13,2,0,4,2900
19640,3400.0,60531.062124,24300,43000.0,63900,20000.0,0,0,0,20000,0,5,0,0,2000,1,45,11,2,1,1,44300
19645,131620.0,58369.238477,1650,152000.0,22030,500.0,500,0,0,0,0,3,1,1,1100,2,49,10,2,0,1,1650
19650,4000.0,84311.122244,12500,0.0,8500,3300.0,500,0,0,7000,0,3,0,0,5000,2,31,14,2,0,1,19500
19655,2574890.0,131871.24248,2273270,1118000.0,816380,329000.0,14000,1,0,2000000,0,2,0,1,46770,3,63,10,1,0,3,4273270
19660,8103400.0,485329.40882,7470000,633400.0,0,7295000.0,1000000,1,0,1055000,0,5,0,1,415000,3,77,14,1,0,3,8525000
19665,45510.0,59450.150301,2000,265000.0,221490,0.0,0,1,0,0,0,1,0,0,2000,3,44,12,1,3,1,2000
19670,9480.0,75663.827655,32130,3500.0,26150,25100.0,3000,0,0,26000,0,5,0,1,3130,1,44,9,2,0,1,58130
19675,59854000.0,2183441.8838,17010000,42844000.0,0,2800000.0,500000,1,39250000,3050000,0,2,0,0,1500000,1,51,12,2,0,2,20060000
19680,149000.0,86472.945892,61000,133000.0,45000,0.0,0,1,0,0,0,2,0,1,11000,2,61,10,2,0,1,61000
19685,9786300.0,2421242.485,7522300,4264000.0,2000000,7009400.0,0,1,0,7500000,0,2,0,1,22300,3,67,13,1,0,3,15022300
19690,246830.0,77825.651303,9230,247500.0,9900,3900.0,3900,1,0,0,0,2,0,1,5330,2,59,8,1,1,3,9230
19695,809500.0,128628.50701,439500,613000.0,243000,21200.0,0,1,0,65000,0,3,0,0,74500,2,45,12,1,2,1,504500
19700,39872000.0,3264353.7074,22700000,20151000.0,2979000,22296000.0,10400000,1,7290000,725000,0,1,1,0,1075000,3,49,13,1,2,1,23425000
19705,2473100.0,222667.83567,1906000,611000.0,43900,1244750.0,200000,1,0,1530000,0,3,0,1,101000,3,54,12,1,0,1,3436000
19710,4203000.0,455063.87776,2280000,2373000.0,450000,2235000.0,0,1,1200000,1865000,0,5,0,1,415000,3,59,13,1,0,1,4145000
19715,239500.0,75663.827655,69500,493000.0,323000,0.0,0,1,0,0,0,1,0,0,69500,3,39,12,1,2,1,69500
19720,-115500.0,113495.74148,161400,46000.0,322900,54100.0,0,0,0,138500,0,4,0,0,22900,3,33,14,1,0,1,299900
19725,229800.0,137275.8016,193400,47400.0,11000,180400.0,0,0,0,114400,0,3,0,1,13000,3,27,14,1,0,1,307800
19730,17487600.0,3340017.5351,2569000,16014000.0,1095400,1079000.0,0,1,14050000,500000,0,5,0,1,1290000,3,46,12,1,3,2,3069000
19735,21878100.0,461549.3487,20215100,1663000.0,0,15452400.0,3580000,1,0,3990000,0,2,0,1,145100,3,73,12,1,0,3,24205100
19740,4200.0,91877.50501,6100,23000.0,24900,0.0,0,0,0,0,0,1,0,0,6100,3,72,10,1,0,3,6100
19745,20741500.0,1383567.1343,18152500,3170000.0,581000,6298000.0,10000,1,529000,763000,0,5,0,1,1279000,3,52,14,1,1,2,18915500
19750,1.0,15132.765531,1,0.0,0,0.0,0,0,0,0,0,5,0,0,1,2,65,10,2,0,1,1
19755,659790.0,118900.3006,318290,472200.0,130700,14700.0,6000,1,0,309000,0,2,0,1,3290,3,44,12,1,1,1,627290
19760,106261000.0,8052793.0862,46766000,60392000.0,897000,16999800.0,5370000,1,49380000,7070000,0,4,0,1,7760000,2,68,13,1,0,2,53836000
19765,453500.0,124304.85972,293000,284500.0,124000,223000.0,0,1,0,223000,0,4,0,1,70000,3,75,13,1,0,3,516000
19770,1391500.0,436688.37675,1385000,6500.0,0,1360000.0,80000,0,0,730000,0,4,0,1,25000,3,36,12,1,0,1,2115000
19775,3700.0,189159.56914,4000,0.0,300,0.0,0,0,0,0,0,1,0,1,4000,3,38,12,1,2,1,4000
19780,4594000.0,371833.66733,3072000,2222000.0,700000,2867500.0,0,1,0,270000,0,5,0,1,77000,3,58,12,1,0,1,3342000
19785,7940.0,82149.298597,1040,27000.0,20100,0.0,0,0,0,0,0,5,1,0,640,1,42,8,2,1,1,1040
19790,1200270600.0,0.0,111045000,1116615600.0,27390000,70658500.0,67650000,1,721010000,1535000,0,4,0,1,37951000,3,65,12,1,0,2,112580000
19795,81920.0,18375.501002,1920,80000.0,0,0.0,0,1,0,0,0,1,0,1,1920,2,78,11,2,0,3,1920
19800,912990.0,71556.362725,272990,640000.0,0,166600.0,27000,1,0,88000,0,4,0,1,33090,3,71,13,1,0,3,360990
19805,-610.0,14051.853707,190,8400.0,9200,0.0,0,0,0,0,0,5,1,0,190,1,49,6,2,1,4,190
19810,96678000.0,3102216.9339,75600000,21078000.0,0,37000000.0,7000000,1,5000000,0,0,5,0,1,2100000,3,85,13,1,0,3,75600000
19815,813500.0,209696.89379,622500,308000.0,117000,558100.0,8500,1,0,585000,0,4,0,1,29000,3,37,11,1,1,1,1207500
19820,12970.0,28103.707415,2000,16200.0,5230,1500.0,1500,1,0,0,0,5,0,0,500,2,64,8,2,0,2,2000
19825,1141800.0,89715.681363,252700,1088100.0,199000,112000.0,12000,1,0,170000,0,5,0,1,70700,3,57,11,1,1,1,422700
19830,437300.0,389128.25651,176300,629000.0,368000,75400.0,0,1,0,78000,0,2,0,0,98300,1,66,10,1,0,2,254300
19835,1260000.0,233476.95391,769800,1170000.0,679800,495000.0,80000,1,0,550000,0,5,0,0,139800,2,53,12,1,4,1,1319800
19840,170900.0,44317.38477,1900,171000.0,2000,0.0,0,1,0,0,0,3,0,0,1900,3,65,1,1,0,3,1900
19845,925800.0,74582.915832,650000,279000.0,3200,208000.0,0,1,0,640000,0,4,0,1,10000,3,65,12,2,0,1,1290000
19850,8800.0,12970.941884,900,9100.0,1200,0.0,0,0,0,0,0,4,1,0,900,2,21,9,2,0,4,900
19855,-51000.0,238881.51303,115000,14000.0,180000,75000.0,75000,0,0,0,0,1,0,0,30000,2,42,13,2,0,1,115000
19860,110471900.0,810683.86774,6655500,103816400.0,0,4200000.0,1000000,1,100950000,525500,0,5,0,1,230000,3,66,12,1,0,2,7181000
19865,7570000.0,822573.8978,2290000,6400000.0,1120000,1865000.0,0,1,4000000,1205000,0,3,0,1,455000,3,49,12,1,2,2,3495000
19870,95873900.0,32308454.409,70985000,24888900.0,0,70229000.0,0,1,17696000,229000,0,5,0,1,406000,3,68,13,1,0,2,71214000
19875,176600.0,145923.09619,177100,15500.0,16000,68500.0,1000,0,0,135000,0,4,0,1,39800,2,27,12,1,0,1,312100
19880,1.0,22699.148297,1,0.0,0,0.0,0,0,0,0,0,3,0,1,1,2,76,-1,2,0,3,1
19885,1631150.0,121062.12425,1508000,124000.0,850,1300000.0,0,0,0,1300000,1,5,0,1,208000,3,50,8,2,0,1,2808000
19890,2642000.0,184835.92184,563000,2762000.0,683000,466100.0,449000,1,0,38000,0,5,0,0,36000,3,43,13,1,2,1,601000
19895,335300.0,34589.178357,45300,370000.0,80000,0.0,0,1,0,40000,0,3,0,1,5300,3,66,11,2,0,2,85300
19900,160800.0,237800.6012,15000,364000.0,218200,0.0,0,1,0,0,0,2,0,1,15000,3,32,12,1,0,1,15000
19905,-980.0,33508.266533,20,0.0,1000,0.0,0,0,0,0,0,5,0,0,20,2,44,6,2,0,3,20
19910,614630.0,86472.945892,205430,585900.0,176700,130000.0,0,1,0,130230,0,4,0,1,75200,3,36,12,1,0,1,335660
19915,334500.0,114576.65331,69100,310700.0,45300,4800.0,0,1,0,16100,0,5,0,1,12000,3,36,6,1,1,1,85200
19920,394800.0,25941.883768,47200,348000.0,400,0.0,0,1,0,0,0,4,0,1,47200,2,85,8,2,1,3,47200
19925,6520.0,28103.707415,1120,5400.0,0,0.0,0,0,0,0,0,4,0,0,1120,2,49,8,2,0,1,1120
19930,529000.0,147004.00802,98000,431000.0,0,38500.0,3000,1,0,62000,0,5,0,1,33000,2,67,12,1,0,3,160000
19935,39680.0,60531.062124,17000,23000.0,320,0.0,0,0,0,0,0,4,0,0,17000,3,39,10,1,0,1,17000
19940,267900.0,97282.064128,11000,261900.0,5000,0.0,0,1,0,0,0,2,1,0,1000,1,59,13,1,0,1,11000
19945,3170350.0,153489.47896,1404300,2257000.0,490950,690000.0,0,1,0,1380000,0,1,0,0,20700,3,59,7,2,0,1,2784300
19950,145400.0,27022.795591,9000,241400.0,105000,0.0,0,1,0,0,0,5,0,0,9000,2,73,9,2,1,3,9000
19955,277500.0,204292.33467,77500,1900000.0,1700000,12850.0,0,1,0,22500,0,4,0,1,55000,3,47,12,1,0,1,100000
19960,-5399.0,17294.589178,1,0.0,5400,0.0,0,0,0,0,0,5,1,0,1,2,74,9,2,0,3,1
